  0%|          | 0/2193 [00:00<?, ?it/s]/mnt/dolphinfs/ssd_pool/docker/user/hadoop-mt-ocr/yangwenkui03/conda/envs/gui_actor/lib/python3.10/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
/mnt/dolphinfs/ssd_pool/docker/user/hadoop-mt-ocr/yangwenkui03/conda/envs/gui_actor/lib/python3.10/site-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 7.5048, 'grad_norm': 12.5, 'learning_rate': 1.2121212121212122e-05, 'grounding_loss': 38.66396677494049, 'layer_weights': [0.055557072162628174, 0.05555053800344467, 0.055551864206790924, 0.055555738508701324, 0.05555257201194763, 0.05555681511759758, 0.055557120591402054, 0.05555656552314758, 0.055556487292051315, 0.05555534362792969, 0.05555659532546997, 0.05556059628725052, 0.055554091930389404, 0.05555548146367073, 0.05555606633424759, 0.05555659532546997, 0.055556099861860275, 0.05555436760187149], 'epoch': 0.01}
{'loss': 7.365, 'grad_norm': 9.1875, 'learning_rate': 2.7272727272727273e-05, 'grounding_loss': 37.73882484436035, 'layer_weights': [0.05555761978030205, 0.055550605058670044, 0.055551640689373016, 0.05555596947669983, 0.05555250123143196, 0.05555729195475578, 0.055557262152433395, 0.05555688217282295, 0.05555673688650131, 0.05555528402328491, 0.055556755512952805, 0.05556024983525276, 0.05555369332432747, 0.05555472895503044, 0.055555738508701324, 0.05555661767721176, 0.05555617809295654, 0.05555425211787224], 'epoch': 0.01}
{'loss': 7.0871, 'grad_norm': 3.53125, 'learning_rate': 4.242424242424243e-05, 'grounding_loss': 33.76519298553467, 'layer_weights': [0.05555761605501175, 0.05555061623454094, 0.05555206537246704, 0.055555641651153564, 0.05555195361375809, 0.05555642396211624, 0.05555718392133713, 0.05555711314082146, 0.05555667355656624, 0.055555082857608795, 0.05555640533566475, 0.05556030198931694, 0.055553875863552094, 0.055555276572704315, 0.05555646866559982, 0.05555637925863266, 0.05555644631385803, 0.05555447190999985], 'epoch': 0.02}
{'loss': 6.8886, 'grad_norm': 10.0625, 'learning_rate': 5.757575757575758e-05, 'grounding_loss': 35.935670137405396, 'layer_weights': [0.05555666238069534, 0.05554942414164543, 0.0555485375225544, 0.05555211380124092, 0.05554904416203499, 0.05555314943194389, 0.05555181950330734, 0.05555294081568718, 0.0555545911192894, 0.055553656071424484, 0.05555538088083267, 0.05555964261293411, 0.05555570870637894, 0.05555849149823189, 0.05556076020002365, 0.055563002824783325, 0.055563367903232574, 0.055561721324920654], 'epoch': 0.03}
{'loss': 6.4959, 'grad_norm': 3.9375, 'learning_rate': 7.272727272727273e-05, 'grounding_loss': 33.10192131996155, 'layer_weights': [0.05555304139852524, 0.05554552748799324, 0.05554603412747383, 0.055549800395965576, 0.055546242743730545, 0.05555048584938049, 0.05554919317364693, 0.055550187826156616, 0.05555105209350586, 0.055549584329128265, 0.05555208772420883, 0.05555718019604683, 0.05555419996380806, 0.0555567666888237, 0.055562157183885574, 0.055569082498550415, 0.055576302111148834, 0.055581074208021164], 'epoch': 0.03}
{'loss': 6.3468, 'grad_norm': 1.375, 'learning_rate': 8.787878787878789e-05, 'grounding_loss': 32.411574482917786, 'layer_weights': [0.05555704981088638, 0.05554942041635513, 0.0555499792098999, 0.05555383488535881, 0.05555037781596184, 0.05555405467748642, 0.05555269867181778, 0.05555274337530136, 0.05555352568626404, 0.0555511899292469, 0.055552661418914795, 0.055557262152433395, 0.05555091053247452, 0.05555254966020584, 0.05555616691708565, 0.05556099861860275, 0.05556607246398926, 0.05557850003242493], 'epoch': 0.04}
{'loss': 6.2854, 'grad_norm': 1.7421875, 'learning_rate': 0.00010303030303030303, 'grounding_loss': 31.49255222082138, 'layer_weights': [0.055557817220687866, 0.05555065721273422, 0.055551476776599884, 0.055556733161211014, 0.05555277317762375, 0.05555706098675728, 0.05555588752031326, 0.055556200444698334, 0.05555685609579086, 0.055554818361997604, 0.05555577948689461, 0.055559415370225906, 0.05555298924446106, 0.055553097277879715, 0.05555453151464462, 0.05555588752031326, 0.055557578802108765, 0.05556043982505798], 'epoch': 0.05}
{'loss': 6.1709, 'grad_norm': 1.609375, 'learning_rate': 0.0001181818181818182, 'grounding_loss': 30.416576862335205, 'layer_weights': [0.05555623769760132, 0.05555052310228348, 0.055551666766405106, 0.055558789521455765, 0.05555439740419388, 0.05555940791964531, 0.05555814504623413, 0.055558282881975174, 0.05555795878171921, 0.055557023733854294, 0.055557213723659515, 0.05556103587150574, 0.05555471032857895, 0.055553846061229706, 0.05555257201194763, 0.05555293709039688, 0.05555208772420883, 0.05555320903658867], 'epoch': 0.05}
{'loss': 6.2052, 'grad_norm': 1.65625, 'learning_rate': 0.00013333333333333334, 'grounding_loss': 31.222800731658936, 'layer_weights': [0.0555574893951416, 0.05555193871259689, 0.05555214732885361, 0.05556067079305649, 0.05555490404367447, 0.05555999279022217, 0.05555855110287666, 0.05555800721049309, 0.05555711314082146, 0.05555630475282669, 0.05555694177746773, 0.055561214685440063, 0.055555760860443115, 0.055556219071149826, 0.05555329471826553, 0.05555273965001106, 0.055550239980220795, 0.055546510964632034], 'epoch': 0.06}
{'loss': 6.2234, 'grad_norm': 1.0390625, 'learning_rate': 0.00014848484848484849, 'grounding_loss': 31.35764193534851, 'layer_weights': [0.05555809661746025, 0.05555292218923569, 0.0555521622300148, 0.05556280538439751, 0.05555499717593193, 0.05555996298789978, 0.05555851384997368, 0.055556781589984894, 0.055555544793605804, 0.05555541440844536, 0.05555647611618042, 0.05556156486272812, 0.05555851384997368, 0.05555703490972519, 0.055553682148456573, 0.05555092543363571, 0.05554782599210739, 0.055546827614307404], 'epoch': 0.07}
